2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  fopen(D:/INETPUB/VHOSTS/dsourz.com/httpdocs/system/storage/modification/admin/view/template/catalog/product_list.tpl): failed to open stream: Permission denied in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 408
2016-03-03 22:03:50 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 410
2016-03-03 22:03:50 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\controller\extension\modification.php on line 412
2016-03-03 22:03:50 - PHP Warning:  Cannot modify header information - headers already sent by (output started at D:\INETPUB\VHOSTS\dsourz.com\httpdocs\admin\index.php:84) in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\system\library\response.php on line 12
2016-03-03 23:06:00 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 5:37:05 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 5:46:44 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 5:47:38 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 5:49:34 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 6:36:27 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 6:39:32 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 6:41:11 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 6:44:29 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
2016-03-04 6:52:53 - PHP Notice:  Undefined variable: wkget_timezone in D:\INETPUB\VHOSTS\dsourz.com\httpdocs\vqmod\vqcache\vq2-system_storage_modification_catalog_view_theme_default_template_common_header.tpl on line 68
